user_id,product_id,predicted_rating,product_name,brand,product_type,price,rating,reviews,similarity_source
242,8743,4.434432249614976,Multi-lateral reciprocal migration,LANEIGE,Sản phẩm giảm thâm,129.11,4.9,872,similar_product
242,4069,4.431406069416017,Organic non-volatile support,Dr. Jart+,Sản phẩm giảm thâm,137.73,4.0,928,similar_product
242,836,4.40246394028162,Monitored heuristic system engine,Nivea Men,Phụ kiện thời trang,409.69,4.5,480,similar_product
242,8286,4.399442759004366,Business-focused cohesive info-mediaries,Kose,Gel tắm,348.5,4.9,985,similar_product
242,8687,4.394741941090544,Grass-roots multi-state conglomeration,Sunsilk,Đồ ăn nhanh,341.81,4.9,765,similar_product
242,582,4.321646874123386,Balanced object-oriented instruction set,Cosrx,Phụ kiện thời trang,231.62,5.0,983,similar_product
242,8124,4.304650021467625,Multi-channeled human-resource methodology,Shiseido,Thực phẩm chức năng,38.36,4.0,846,similar_product
242,5802,4.295217938194347,Vision-oriented 24/7 service-desk,Fenty Beauty,Máy lọc không khí,93.53,3.9,394,similar_product
242,885,4.235304531127834,Pre-emptive 4thgeneration concept,Dior,Gel tắm,407.78,4.6,999,similar_product
242,4395,4.220038621720059,Cloned background task-force,Almay,Mỹ phẩm tự nhiên,24.17,4.7,797,similar_product
242,5447,4.2042747067985085,Quality-focused value-added alliance,The Inkey List,Sản phẩm chống gàu,176.86,4.9,660,similar_product
242,4607,4.169426845242043,Future-proofed mission-critical help-desk,Nike,Thiết bị chiếu sáng,256.24,4.7,906,similar_product
242,371,4.140976620960741,Multi-lateral responsive info-mediaries,Neutrogena,Thiết bị chiếu sáng,243.24,4.7,765,similar_product
242,8084,4.135197290452484,Vision-oriented multi-state moratorium,Coty,Thiết bị chiếu sáng,211.55,4.7,927,similar_product
243,3227,4.750721454620361,Public-key uniform open architecture,Kiehl's,Thực phẩm chức năng,38.33,5.0,928,
243,7602,4.739227294921875,Right-sized next generation orchestration,Anastasia Beverly Hills,Phụ kiện thời trang,393.57,5.0,864,
243,5012,4.734821319580078,Enterprise-wide exuding groupware,Head & Shoulders,Sản phẩm giảm thâm,172.85,5.0,949,
243,9295,4.733225345611572,Polarized value-added definition,Burt's Bees,Tinh chất dưỡng da,399.69,5.0,222,
243,8094,4.724092483520508,Seamless object-oriented flexibility,Mason Jar,Văn phòng phẩm,324.62,4.9,68,
243,5674,4.722520351409912,Down-sized demand-driven definition,Kose,Thực phẩm sạch,255.37,4.9,726,
243,6200,4.714537143707275,Monitored explicit focus group,Simple,Mỹ phẩm tự nhiên,29.6,4.9,823,
243,6654,4.710722923278809,Proactive composite matrices,Coty,Thiết bị thể thao,491.32,5.0,460,
243,5955,4.709590435028076,Pre-emptive client-server system engine,Dior,Thực phẩm chức năng,200.88,4.9,382,
243,8164,4.708669662475586,Organized directional knowledge user,Bioré,Sản phẩm chống gàu,191.31,5.0,843,
243,19,4.46219498235279,Organic interactive methodology,Uniqlo,Thiết bị thể thao,483.18,4.5,513,similar_product
243,3643,4.4505322967427245,Multi-layered mission-critical moratorium,Huda Beauty,Mỹ phẩm tự nhiên,51.94,5.0,843,similar_product
243,582,4.43481331084342,Balanced object-oriented instruction set,Cosrx,Phụ kiện thời trang,231.62,5.0,983,similar_product
243,7009,4.42511560024054,Devolved 24hour initiative,MAC Cosmetics,Văn phòng phẩm,360.91,4.6,108,similar_product
243,8863,4.399799654040952,Team-oriented discrete middleware,Huda Beauty,Thực phẩm chức năng,161.73,4.9,834,similar_product
243,4395,4.387558913771213,Cloned background task-force,Almay,Mỹ phẩm tự nhiên,24.17,4.7,797,similar_product
243,5447,4.384902509970784,Quality-focused value-added alliance,The Inkey List,Sản phẩm chống gàu,176.86,4.9,660,similar_product
243,916,4.3763468511968275,Stand-alone content-based help-desk,Sunsilk,Tinh chất dưỡng da,453.13,5.0,438,similar_product
243,7604,4.364990131872319,Multi-channeled full-range solution,L'Oréal Professionnel,Thiết bị thể thao,485.48,4.5,483,similar_product
243,1016,4.356788308093424,User-centric hybrid Internet solution,Biore,Thực phẩm sạch,109.53,4.9,685,similar_product
243,836,4.356646352515645,Monitored heuristic system engine,Nivea Men,Phụ kiện thời trang,409.69,4.5,480,similar_product
243,9714,4.350481659254476,Secured high-level migration,Neutrogena,Sản phẩm giảm thâm,310.78,4.6,985,similar_product
243,6387,4.349590346458028,Cross-group impactful structure,CeraVe,Thiết bị thể thao,443.08,4.6,569,similar_product
243,8124,4.302341919649546,Multi-channeled human-resource methodology,Shiseido,Thực phẩm chức năng,38.36,4.0,846,similar_product
243,1131,4.228959536243162,Right-sized multi-tasking challenge,Chanel,Thực phẩm chức năng,169.63,4.7,517,similar_product
243,6553,4.203145561091239,Synergistic incremental success,Nivea,Thực phẩm chức năng,221.57,4.5,605,similar_product
243,6778,4.198241633325807,Digitized stable firmware,Fanta,Sản phẩm chống gàu,242.4,4.6,690,similar_product
243,6602,4.181007228494531,User-friendly exuding complexity,Garnier,Tinh chất dưỡng da,304.83,4.8,300,similar_product
243,9686,4.147930986645544,Down-sized zero-defect open architecture,TIGI,Thực phẩm sạch,241.06,4.6,869,similar_product
243,4815,4.142713930954991,Polarized optimal focus group,Bioré,Tinh chất dưỡng da,477.08,4.7,262,similar_product
243,8743,4.13703063229951,Multi-lateral reciprocal migration,LANEIGE,Sản phẩm giảm thâm,129.11,4.9,872,similar_product
243,5904,4.12641715339028,Integrated holistic database,Olay Regenerist,Thực phẩm chức năng,218.21,5.0,839,similar_product
243,9970,4.101422443226871,Cross-group tangible portal,Burt's Bees,Sản phẩm chống gàu,182.78,4.4,776,similar_product
243,5082,4.0977962238282,User-friendly composite website,Samsung,Văn phòng phẩm,286.21,4.4,308,similar_product
243,2002,4.093157493572266,Profound bi-directional contingency,Neutrogena,Thực phẩm chức năng,134.22,4.7,358,similar_product
243,3170,4.083571071100929,Phased fresh-thinking function,Farsali,Mỹ phẩm tự nhiên,31.89,3.9,824,similar_product
243,7331,4.064249720402347,Focused mobile ability,Freeman,Phụ kiện thời trang,352.41,4.9,328,similar_product
243,4069,4.058453754025744,Organic non-volatile support,Dr. Jart+,Sản phẩm giảm thâm,137.73,4.0,928,similar_product
243,535,4.050323045535297,Realigned hybrid support,Nestle,Thực phẩm sạch,267.75,4.8,811,similar_product
243,7942,4.020445997188021,Compatible holistic neural-net,Avène,Văn phòng phẩm,268.96,4.6,214,similar_product
244,9430,5.012377738952637,Seamless high-level groupware,Sally Hansen,Thiết bị gia đình,309.02,4.9,138,
244,2378,5.008874416351318,Progressive zero-defect leverage,Too Faced,Đồ ăn nhanh,459.8,4.9,726,
244,5861,5.002633571624756,Self-enabling holistic instruction set,Shiseido,Thiết bị âm thanh,183.61,4.8,433,
244,3160,4.992359638214111,Expanded zero administration functionalities,Samsung,Máy lọc không khí,68.93,5.0,470,
244,6623,4.988592624664307,Monitored multi-state attitude,Physiogel,Sản phẩm làm sạch cơ thể,129.8,4.8,101,
244,3227,4.952434539794922,Public-key uniform open architecture,Kiehl's,Thực phẩm chức năng,38.33,5.0,928,
244,8133,4.949554443359375,Exclusive real-time project,Eucerin,Kem chống nắng hóa học,267.99,4.8,28,
244,5410,4.945817470550537,De-engineered foreground parallelism,Burt's Bees,Sản phẩm làm trắng,374.33,5.0,843,
244,5674,4.9304327964782715,Down-sized demand-driven definition,Kose,Thực phẩm sạch,255.37,4.9,726,
244,5012,4.929325103759766,Enterprise-wide exuding groupware,Head & Shoulders,Sản phẩm giảm thâm,172.85,5.0,949,
244,5802,4.702488434855612,Vision-oriented 24/7 service-desk,Fenty Beauty,Máy lọc không khí,93.53,3.9,394,similar_product
244,5904,4.696703544252886,Integrated holistic database,Olay Regenerist,Thực phẩm chức năng,218.21,5.0,839,similar_product
244,277,4.598706443551986,Function-based bifurcated challenge,MAC Cosmetics,Sản phẩm làm sạch cơ thể,95.85,3.9,87,similar_product
244,1016,4.562407503699725,User-centric hybrid Internet solution,Biore,Thực phẩm sạch,109.53,4.9,685,similar_product
244,297,4.548637714104593,Compatible modular projection,SkinCeuticals,Thiết bị âm thanh,248.98,4.5,426,similar_product
244,9714,4.530492314552079,Secured high-level migration,Neutrogena,Sản phẩm giảm thâm,310.78,4.6,985,similar_product
244,3675,4.504469368713324,Open-architected actuating success,Axe,Sản phẩm làm trắng,319.2,4.5,933,similar_product
244,9767,4.494941690915575,Public-key asynchronous application,Bioré,Máy lọc không khí,23.03,4.4,637,similar_product
244,6246,4.470643347698029,Cross-platform tangible knowledge user,Revlon,Sản phẩm làm trắng,395.49,4.1,780,similar_product
244,9685,4.467197075329481,Quality-focused composite definition,Neutrogena,Sản phẩm làm sạch cơ thể,112.14,3.8,149,similar_product
244,1823,4.447850157047178,Assimilated foreground focus group,Maybelline,Kem chống nắng hóa học,315.14,4.9,147,similar_product
244,3757,4.446751745295304,Persistent 3rdgeneration website,Nivea,Thiết bị âm thanh,239.83,4.7,543,similar_product
244,5963,4.443405684964917,Optional demand-driven monitoring,Essie,Sản phẩm làm sạch cơ thể,121.89,4.1,290,similar_product
244,8687,4.431743939365293,Grass-roots multi-state conglomeration,Sunsilk,Đồ ăn nhanh,341.81,4.9,765,similar_product
244,8743,4.404285438320319,Multi-lateral reciprocal migration,LANEIGE,Sản phẩm giảm thâm,129.11,4.9,872,similar_product
244,2544,4.401795604064675,Decentralized even-keeled time-frame,Anastasia Beverly Hills,Thiết bị gia đình,341.8,4.0,289,similar_product
244,4970,4.384987240204021,Versatile encompassing archive,Almay,Thiết bị âm thanh,166.28,4.7,551,similar_product
244,4069,4.383500831550206,Organic non-volatile support,Dr. Jart+,Sản phẩm giảm thâm,137.73,4.0,928,similar_product
244,273,4.374458192842875,Configurable multi-tasking orchestration,Tatcha,Thiết bị gia đình,377.06,4.1,148,similar_product
244,535,4.367216450773091,Realigned hybrid support,Nestle,Thực phẩm sạch,267.75,4.8,811,similar_product
244,8124,4.36354445867976,Multi-channeled human-resource methodology,Shiseido,Thực phẩm chức năng,38.36,4.0,846,similar_product
244,7869,4.356720487983797,Business-focused intangible paradigm,Sony,Kem chống nắng hóa học,495.66,4.5,62,similar_product
244,8863,4.349334729988068,Team-oriented discrete middleware,Huda Beauty,Thực phẩm chức năng,161.73,4.9,834,similar_product
244,7222,4.349034693999115,Stand-alone foreground benchmark,Dove Men+Care,Đồ ăn nhanh,491.46,4.9,573,similar_product
244,5151,4.324155897780711,Realigned incremental flexibility,Olay Regenerist,Đồ ăn nhanh,480.05,4.6,478,similar_product
244,3942,4.31330592236473,Profit-focused holistic portal,O.P.I.,Kem chống nắng hóa học,413.74,4.7,369,similar_product
244,5263,4.30499671897864,Down-sized zero tolerance collaboration,Colgate,Thiết bị gia đình,277.62,4.0,303,similar_product
244,9028,4.287757762546414,Business-focused content-based structure,The Inkey List,Máy lọc không khí,198.26,4.6,526,similar_product
244,8943,4.246271519079401,Progressive multi-tasking help-desk,Yves Saint Laurent,Sản phẩm làm trắng,393.75,4.3,742,similar_product
244,9686,4.227701271819507,Down-sized zero-defect open architecture,TIGI,Thực phẩm sạch,241.06,4.6,869,similar_product
245,7602,4.910459995269775,Right-sized next generation orchestration,Anastasia Beverly Hills,Phụ kiện thời trang,393.57,5.0,864,
245,7324,4.899594783782959,Synchronized needs-based intranet,Sony,Sách,131.72,5.0,147,
245,6623,4.8745903968811035,Monitored multi-state attitude,Physiogel,Sản phẩm làm sạch cơ thể,129.8,4.8,101,
245,9295,4.873978137969971,Polarized value-added definition,Burt's Bees,Tinh chất dưỡng da,399.69,5.0,222,
245,8133,4.864815711975098,Exclusive real-time project,Eucerin,Kem chống nắng hóa học,267.99,4.8,28,
245,8164,4.863994121551514,Organized directional knowledge user,Bioré,Sản phẩm chống gàu,191.31,5.0,843,
245,5012,4.857091426849365,Enterprise-wide exuding groupware,Head & Shoulders,Sản phẩm giảm thâm,172.85,5.0,949,
245,452,4.854959487915039,Grass-roots analyzing moratorium,Bobbi Brown,Máy sấy tóc,81.97,5.0,898,
245,5674,4.836816787719727,Down-sized demand-driven definition,Kose,Thực phẩm sạch,255.37,4.9,726,
245,8444,4.833858489990234,Devolved demand-driven alliance,Zara,Kem chống nắng vật lý,372.3,4.8,495,
245,5447,4.6206702868047245,Quality-focused value-added alliance,The Inkey List,Sản phẩm chống gàu,176.86,4.9,660,similar_product
245,7331,4.606891934724112,Focused mobile ability,Freeman,Phụ kiện thời trang,352.41,4.9,328,similar_product
245,9685,4.583680847315953,Quality-focused composite definition,Neutrogena,Sản phẩm làm sạch cơ thể,112.14,3.8,149,similar_product
245,8743,4.576075699853922,Multi-lateral reciprocal migration,LANEIGE,Sản phẩm giảm thâm,129.11,4.9,872,similar_product
245,582,4.521430892059946,Balanced object-oriented instruction set,Cosrx,Phụ kiện thời trang,231.62,5.0,983,similar_product
245,4069,4.518341650399328,Organic non-volatile support,Dr. Jart+,Sản phẩm giảm thâm,137.73,4.0,928,similar_product
245,9714,4.515983321144357,Secured high-level migration,Neutrogena,Sản phẩm giảm thâm,310.78,4.6,985,similar_product
245,1823,4.503698522610202,Assimilated foreground focus group,Maybelline,Kem chống nắng hóa học,315.14,4.9,147,similar_product
245,5355,4.502886690777926,Future-proofed scalable frame,Shiseido,Máy sấy tóc,43.12,4.0,905,similar_product
245,3153,4.4853492250502685,Horizontal responsive knowledge user,Dr. Jart+,Máy sấy tóc,125.91,4.7,712,similar_product
245,6698,4.461564570551988,Assimilated radical Graphic Interface,The Body Shop Tea Tree,Kem chống nắng vật lý,434.58,4.5,602,similar_product
245,535,4.459150736423425,Realigned hybrid support,Nestle,Thực phẩm sạch,267.75,4.8,811,similar_product
245,3216,4.426546739824732,Customer-focused 3rdgeneration artificial intelligence,Coty,Kem chống nắng vật lý,318.42,4.5,331,similar_product
245,3942,4.410759393721681,Profit-focused holistic portal,O.P.I.,Kem chống nắng hóa học,413.74,4.7,369,similar_product
245,1016,4.368541283889495,User-centric hybrid Internet solution,Biore,Thực phẩm sạch,109.53,4.9,685,similar_product
245,6535,4.338318467061238,Expanded bottom-line support,L'Oréal,Sách,111.56,4.9,429,similar_product
245,9970,4.335299352388625,Cross-group tangible portal,Burt's Bees,Sản phẩm chống gàu,182.78,4.4,776,similar_product
245,916,4.322449215989409,Stand-alone content-based help-desk,Sunsilk,Tinh chất dưỡng da,453.13,5.0,438,similar_product
245,277,4.312112436874042,Function-based bifurcated challenge,MAC Cosmetics,Sản phẩm làm sạch cơ thể,95.85,3.9,87,similar_product
245,5828,4.283005745645286,Ergonomic content-based system engine,Clinique for Men,Máy sấy tóc,162.73,4.7,623,similar_product
245,5963,4.268761245814658,Optional demand-driven monitoring,Essie,Sản phẩm làm sạch cơ thể,121.89,4.1,290,similar_product
245,3962,4.268140825950681,Grass-roots empowering migration,Clinique for Men,Sách,137.9,4.4,102,similar_product
245,7869,4.267160072487292,Business-focused intangible paradigm,Sony,Kem chống nắng hóa học,495.66,4.5,62,similar_product
245,1194,4.254841736904881,Reactive radical projection,Tarte Cosmetics,Sách,114.0,4.7,4,similar_product
245,4815,4.252608337985495,Polarized optimal focus group,Bioré,Tinh chất dưỡng da,477.08,4.7,262,similar_product
245,6173,4.222604428696011,Switchable mobile frame,Yves Rocher,Kem chống nắng vật lý,349.99,4.7,688,similar_product
245,6778,4.212673023260559,Digitized stable firmware,Fanta,Sản phẩm chống gàu,242.4,4.6,690,similar_product
245,836,4.208524386692905,Monitored heuristic system engine,Nivea Men,Phụ kiện thời trang,409.69,4.5,480,similar_product
245,6602,4.198969810056302,User-friendly exuding complexity,Garnier,Tinh chất dưỡng da,304.83,4.8,300,similar_product
245,9686,4.172159871595784,Down-sized zero-defect open architecture,TIGI,Thực phẩm sạch,241.06,4.6,869,similar_product
246,5012,5.098573207855225,Enterprise-wide exuding groupware,Head & Shoulders,Sản phẩm giảm thâm,172.85,5.0,949,
246,1148,5.076815128326416,Total tangible infrastructure,Coty,Mỹ phẩm trang điểm,233.33,5.0,82,
246,6623,5.06149435043335,Monitored multi-state attitude,Physiogel,Sản phẩm làm sạch cơ thể,129.8,4.8,101,
246,9430,5.05413818359375,Seamless high-level groupware,Sally Hansen,Thiết bị gia đình,309.02,4.9,138,
246,3160,5.038504123687744,Expanded zero administration functionalities,Samsung,Máy lọc không khí,68.93,5.0,470,
246,2025,5.034205436706543,Robust exuding attitude,Hada Labo,Serum vitamin C,162.69,5.0,214,
246,8164,5.033665180206299,Organized directional knowledge user,Bioré,Sản phẩm chống gàu,191.31,5.0,843,
246,3227,5.0330328941345215,Public-key uniform open architecture,Kiehl's,Thực phẩm chức năng,38.33,5.0,928,
246,7602,5.021251201629639,Right-sized next generation orchestration,Anastasia Beverly Hills,Phụ kiện thời trang,393.57,5.0,864,
246,5219,5.015557765960693,Extended client-driven Graphical User Interface,Fenty Beauty,Gel lô hội,263.91,4.9,477,
246,5888,4.770433878112924,Focused user-facing superstructure,Garnier SkinActive,Mỹ phẩm trang điểm,252.2,4.5,265,similar_product
246,3827,4.742847575491774,Distributed bifurcated initiative,Mason Jar,Mỹ phẩm trang điểm,231.79,4.2,79,similar_product
246,836,4.733441650625458,Monitored heuristic system engine,Nivea Men,Phụ kiện thời trang,409.69,4.5,480,similar_product
246,277,4.706708442899611,Function-based bifurcated challenge,MAC Cosmetics,Sản phẩm làm sạch cơ thể,95.85,3.9,87,similar_product
246,2052,4.679141649384528,Assimilated mission-critical superstructure,Nestle,Gel lô hội,262.4,4.8,704,similar_product
246,8124,4.666169828432873,Multi-channeled human-resource methodology,Shiseido,Thực phẩm chức năng,38.36,4.0,846,similar_product
246,9028,4.658574503059819,Business-focused content-based structure,The Inkey List,Máy lọc không khí,198.26,4.6,526,similar_product
246,7182,4.643616828293667,Ameliorated human-resource info-mediaries,The Body Shop,Gel lô hội,187.5,4.7,535,similar_product
246,5802,4.618865779330322,Vision-oriented 24/7 service-desk,Fenty Beauty,Máy lọc không khí,93.53,3.9,394,similar_product
246,5963,4.616974663405096,Optional demand-driven monitoring,Essie,Sản phẩm làm sạch cơ thể,121.89,4.1,290,similar_product
246,7119,4.606653274939047,Extended heuristic open system,Dove Body Wash,Mỹ phẩm trang điểm,188.77,4.8,263,similar_product
246,4069,4.598402081763488,Organic non-volatile support,Dr. Jart+,Sản phẩm giảm thâm,137.73,4.0,928,similar_product
246,9685,4.595141871006556,Quality-focused composite definition,Neutrogena,Sản phẩm làm sạch cơ thể,112.14,3.8,149,similar_product
246,8743,4.593746934580379,Multi-lateral reciprocal migration,LANEIGE,Sản phẩm giảm thâm,129.11,4.9,872,similar_product
246,4488,4.592629107883625,Extended systemic methodology,NARS,Serum vitamin C,172.22,4.2,295,similar_product
246,8863,4.575593441439477,Team-oriented discrete middleware,Huda Beauty,Thực phẩm chức năng,161.73,4.9,834,similar_product
246,9714,4.534035188064208,Secured high-level migration,Neutrogena,Sản phẩm giảm thâm,310.78,4.6,985,similar_product
246,273,4.474077978586895,Configurable multi-tasking orchestration,Tatcha,Thiết bị gia đình,377.06,4.1,148,similar_product
246,9970,4.462884260861959,Cross-group tangible portal,Burt's Bees,Sản phẩm chống gàu,182.78,4.4,776,similar_product
246,5263,4.462610070083472,Down-sized zero tolerance collaboration,Colgate,Thiết bị gia đình,277.62,4.0,303,similar_product
246,2544,4.456403913423681,Decentralized even-keeled time-frame,Anastasia Beverly Hills,Thiết bị gia đình,341.8,4.0,289,similar_product
246,9767,4.452523271937457,Public-key asynchronous application,Bioré,Máy lọc không khí,23.03,4.4,637,similar_product
246,9262,4.448831581818933,Secured hybrid website,Samsung,Serum vitamin C,211.2,5.0,169,similar_product
246,457,4.444991392936874,Ameliorated composite implementation,Innisfree,Gel lô hội,252.94,4.9,623,similar_product
246,6778,4.414348782795225,Digitized stable firmware,Fanta,Sản phẩm chống gàu,242.4,4.6,690,similar_product
246,7331,4.400813945994035,Focused mobile ability,Freeman,Phụ kiện thời trang,352.41,4.9,328,similar_product
246,582,4.387570642922675,Balanced object-oriented instruction set,Cosrx,Phụ kiện thời trang,231.62,5.0,983,similar_product
246,5904,4.361210698690184,Integrated holistic database,Olay Regenerist,Thực phẩm chức năng,218.21,5.0,839,similar_product
246,8423,4.355967273933886,Compatible real-time extranet,Farsali,Serum vitamin C,70.83,4.8,251,similar_product
246,5447,4.328655430788807,Quality-focused value-added alliance,The Inkey List,Sản phẩm chống gàu,176.86,4.9,660,similar_product
247,6623,4.541003704071045,Monitored multi-state attitude,Physiogel,Sản phẩm làm sạch cơ thể,129.8,4.8,101,
247,5012,4.511160850524902,Enterprise-wide exuding groupware,Head & Shoulders,Sản phẩm giảm thâm,172.85,5.0,949,
247,2378,4.501046180725098,Progressive zero-defect leverage,Too Faced,Đồ ăn nhanh,459.8,4.9,726,
247,6200,4.483186721801758,Monitored explicit focus group,Simple,Mỹ phẩm tự nhiên,29.6,4.9,823,
247,3227,4.481142044067383,Public-key uniform open architecture,Kiehl's,Thực phẩm chức năng,38.33,5.0,928,
247,5674,4.4763383865356445,Down-sized demand-driven definition,Kose,Thực phẩm sạch,255.37,4.9,726,
247,3160,4.469416618347168,Expanded zero administration functionalities,Samsung,Máy lọc không khí,68.93,5.0,470,
247,9295,4.46941614151001,Polarized value-added definition,Burt's Bees,Tinh chất dưỡng da,399.69,5.0,222,
247,8164,4.466309070587158,Organized directional knowledge user,Bioré,Sản phẩm chống gàu,191.31,5.0,843,
247,2849,4.461047172546387,Decentralized global website,Pampers,Bảng phấn mắt,410.33,4.9,853,
247,277,4.283991416559903,Function-based bifurcated challenge,MAC Cosmetics,Sản phẩm làm sạch cơ thể,95.85,3.9,87,similar_product
247,4395,4.204680884498354,Cloned background task-force,Almay,Mỹ phẩm tự nhiên,24.17,4.7,797,similar_product
247,9767,4.170867063040031,Public-key asynchronous application,Bioré,Máy lọc không khí,23.03,4.4,637,similar_product
247,9028,4.15891345980336,Business-focused content-based structure,The Inkey List,Máy lọc không khí,198.26,4.6,526,similar_product
247,7222,4.158764985260865,Stand-alone foreground benchmark,Dove Men+Care,Đồ ăn nhanh,491.46,4.9,573,similar_product
247,9685,4.147709269683341,Quality-focused composite definition,Neutrogena,Sản phẩm làm sạch cơ thể,112.14,3.8,149,similar_product
247,5447,4.143330766040351,Quality-focused value-added alliance,The Inkey List,Sản phẩm chống gàu,176.86,4.9,660,similar_product
247,3886,4.104974888958667,Digitized web-enabled pricing structure,Dr. Jart+,Bảng phấn mắt,196.07,4.8,909,similar_product
247,5963,4.09882511495315,Optional demand-driven monitoring,Essie,Sản phẩm làm sạch cơ thể,121.89,4.1,290,similar_product
247,4069,4.093792140992889,Organic non-volatile support,Dr. Jart+,Sản phẩm giảm thâm,137.73,4.0,928,similar_product
247,1016,4.085389742767348,User-centric hybrid Internet solution,Biore,Thực phẩm sạch,109.53,4.9,685,similar_product
247,4815,4.083102258609711,Polarized optimal focus group,Bioré,Tinh chất dưỡng da,477.08,4.7,262,similar_product
247,5151,4.078275003486884,Realigned incremental flexibility,Olay Regenerist,Đồ ăn nhanh,480.05,4.6,478,similar_product
247,9970,4.053164379170749,Cross-group tangible portal,Burt's Bees,Sản phẩm chống gàu,182.78,4.4,776,similar_product
247,535,4.050032033359659,Realigned hybrid support,Nestle,Thực phẩm sạch,267.75,4.8,811,similar_product
247,9714,4.023309380565407,Secured high-level migration,Neutrogena,Sản phẩm giảm thâm,310.78,4.6,985,similar_product
247,6895,4.005356991749163,Public-key encompassing website,Fanta,Bảng phấn mắt,350.47,4.4,902,similar_product
247,8687,4.001498478581393,Grass-roots multi-state conglomeration,Sunsilk,Đồ ăn nhanh,341.81,4.9,765,similar_product
247,8124,3.9907390047011138,Multi-channeled human-resource methodology,Shiseido,Thực phẩm chức năng,38.36,4.0,846,similar_product
247,6602,3.9789621046990953,User-friendly exuding complexity,Garnier,Tinh chất dưỡng da,304.83,4.8,300,similar_product
247,8743,3.975203145661885,Multi-lateral reciprocal migration,LANEIGE,Sản phẩm giảm thâm,129.11,4.9,872,similar_product
247,5802,3.955834684445558,Vision-oriented 24/7 service-desk,Fenty Beauty,Máy lọc không khí,93.53,3.9,394,similar_product
247,9686,3.929469727552266,Down-sized zero-defect open architecture,TIGI,Thực phẩm sạch,241.06,4.6,869,similar_product
247,3643,3.9080830626067433,Multi-layered mission-critical moratorium,Huda Beauty,Mỹ phẩm tự nhiên,51.94,5.0,843,similar_product
247,916,3.89225370582766,Stand-alone content-based help-desk,Sunsilk,Tinh chất dưỡng da,453.13,5.0,438,similar_product
247,5904,3.8656817061799744,Integrated holistic database,Olay Regenerist,Thực phẩm chức năng,218.21,5.0,839,similar_product
247,8863,3.835764255520928,Team-oriented discrete middleware,Huda Beauty,Thực phẩm chức năng,161.73,4.9,834,similar_product
247,1348,3.822052605650419,Upgradable systemic archive,The Inkey List,Bảng phấn mắt,375.83,4.9,532,similar_product
247,6778,3.8216992206140197,Digitized stable firmware,Fanta,Sản phẩm chống gàu,242.4,4.6,690,similar_product
247,3170,3.81770271127219,Phased fresh-thinking function,Farsali,Mỹ phẩm tự nhiên,31.89,3.9,824,similar_product
248,6654,4.290589332580566,Proactive composite matrices,Coty,Thiết bị thể thao,491.32,5.0,460,
248,866,4.290008068084717,Assimilated foreground knowledgebase,Laneige,Nước hoa nữ,86.45,4.9,166,
248,9928,4.265885353088379,Public-key contextually-based capacity,Bobbi Brown,Đồ handmade,431.79,4.7,34,
248,2025,4.2334089279174805,Robust exuding attitude,Hada Labo,Serum vitamin C,162.69,5.0,214,
248,2805,4.21792459487915,Team-oriented bi-directional encoding,SK-II,Sản phẩm giảm cân,389.82,4.9,128,
248,3160,4.215782642364502,Expanded zero administration functionalities,Samsung,Máy lọc không khí,68.93,5.0,470,
248,5012,4.202877044677734,Enterprise-wide exuding groupware,Head & Shoulders,Sản phẩm giảm thâm,172.85,5.0,949,
248,8094,4.194389343261719,Seamless object-oriented flexibility,Mason Jar,Văn phòng phẩm,324.62,4.9,68,
248,3690,4.194184303283691,Devolved incremental methodology,Yves Saint Laurent,Phụ kiện điện thoại,271.65,4.4,240,
248,7975,4.189952850341797,Operative 4thgeneration toolset,Farsali,Mỹ phẩm hữu cơ,221.13,4.9,839,
248,330,4.0394126046566825,Phased grid-enabled website,Benton,Đồ handmade,411.49,4.8,203,similar_product
248,7942,3.984194179970802,Compatible holistic neural-net,Avène,Văn phòng phẩm,268.96,4.6,214,similar_product
248,9209,3.981831961548772,Right-sized reciprocal flexibility,L'Oréal,Nước hoa nữ,87.58,4.6,56,similar_product
248,8692,3.96584362967455,Enhanced well-modulated architecture,Apple,Nước hoa nữ,137.87,4.4,120,similar_product
248,8423,3.962751088499009,Compatible real-time extranet,Farsali,Serum vitamin C,70.83,4.8,251,similar_product
248,5082,3.9534174331688434,User-friendly composite website,Samsung,Văn phòng phẩm,286.21,4.4,308,similar_product
248,9714,3.9502068898701266,Secured high-level migration,Neutrogena,Sản phẩm giảm thâm,310.78,4.6,985,similar_product
248,5622,3.9495320763645982,Re-engineered analyzing database,Chanel,Sản phẩm giảm cân,416.87,4.4,290,similar_product
248,2504,3.9404305594234206,Distributed uniform matrices,Pond's,Đồ handmade,406.9,4.3,92,similar_product
248,7604,3.89686293377234,Multi-channeled full-range solution,L'Oréal Professionnel,Thiết bị thể thao,485.48,4.5,483,similar_product
248,6139,3.893293915688669,Grass-roots disintermediate emulation,Laneige,Đồ handmade,447.9,4.7,290,similar_product
248,4069,3.8664465044883065,Organic non-volatile support,Dr. Jart+,Sản phẩm giảm thâm,137.73,4.0,928,similar_product
248,4488,3.8121235836618537,Extended systemic methodology,NARS,Serum vitamin C,172.22,4.2,295,similar_product
248,9263,3.8094252364485963,Diverse systematic archive,L'Oreal Paris,Mỹ phẩm hữu cơ,82.43,4.7,829,similar_product
